feature,importance
DiagnosisCode_Le222,0.0
DiagnosisCode_Ld135,0.0
DiagnosisCode_Lb996,0.0
DiagnosisCode_Lb301,0.0
DiagnosisCode_La350,0.0
DiagnosisCode_LY069,0.0
DiagnosisCode_LD549,0.0
DiagnosisCode_LE287,0.0
DiagnosisCode_LG131,0.0
DiagnosisCode_LJ575,0.0
DiagnosisCode_LJ880,0.0
DiagnosisCode_LK726,0.0
DiagnosisCode_LO880,0.0
DiagnosisCode_LQ934,0.0
DiagnosisCode_LW837,0.0
DiagnosisCode_LT104,0.0
DiagnosisCode_LT709,0.0
DiagnosisCode_LU279,0.0
DiagnosisCode_LU666,0.0
DiagnosisCode_LV500,0.0
DiagnosisCode_LV565,0.0
DiagnosisCode_LV906,0.0
DiagnosisCode_LW272,0.0
DiagnosisCode_LS936,0.0
DiagnosisCode_Jg208,0.0
DiagnosisCode_Jf097,0.0
DiagnosisCode_Je678,0.0
DiagnosisCode_Jd932,0.0
DiagnosisCode_Jd391,0.0
DiagnosisCode_Jc920,0.0
DiagnosisCode_Jb341,0.0
DiagnosisCode_Jb192,0.0
DiagnosisCode_JZ695,0.0
DiagnosisCode_JZ617,0.0
DiagnosisCode_JZ453,0.0
DiagnosisCode_JY422,0.0
DiagnosisCode_JY307,0.0
DiagnosisCode_JX754,0.0
DiagnosisCode_JX373,0.0
DiagnosisCode_KO932,0.0
DiagnosisCode_JH737,0.0
DiagnosisCode_JI381,0.0
DiagnosisCode_JI894,0.0
DiagnosisCode_JJ430,0.0
DiagnosisCode_JL225,0.0
DiagnosisCode_JM390,0.0
DiagnosisCode_JM943,0.0
DiagnosisCode_JV183,0.0
DiagnosisCode_JN628,0.0
DiagnosisCode_JO256,0.0
DiagnosisCode_JO847,0.0
DiagnosisCode_JP917,0.0
DiagnosisCode_JR903,0.0
DiagnosisCode_JT426,0.0
DiagnosisCode_JT800,0.0
DiagnosisCode_JU963,0.0
DiagnosisCode_JN149,0.0
DiagnosisCode_KE819,0.0
DiagnosisCode_KE878,0.0
DiagnosisCode_KF793,0.0
DiagnosisCode_KG226,0.0
DiagnosisCode_KH633,0.0
DiagnosisCode_KI009,0.0
DiagnosisCode_KJ224,0.0
DiagnosisCode_Jg596,0.0
DiagnosisCode_KL570,0.0
DiagnosisCode_KL797,0.0
DiagnosisCode_KM298,0.0
DiagnosisCode_KM392,0.0
DiagnosisCode_KN448,0.0
DiagnosisCode_KN681,0.0
DiagnosisCode_KN856,0.0
DiagnosisCode_KO599,0.0
DiagnosisCode_KJ522,0.0
DiagnosisCode_Jh523,0.0
DiagnosisCode_Jh723,0.0
DiagnosisCode_Ji810,0.0
DiagnosisCode_Ji859,0.0
DiagnosisCode_Jj465,0.0
DiagnosisCode_Jm240,0.0
DiagnosisCode_Jn469,0.0
DiagnosisCode_KD804,0.0
DiagnosisCode_Jq240,0.0
DiagnosisCode_Js913,0.0
DiagnosisCode_Jw803,0.0
DiagnosisCode_Jy243,0.0
DiagnosisCode_Jy968,0.0
DiagnosisCode_KA549,0.0
DiagnosisCode_KB755,0.0
DiagnosisCode_KC791,0.0
DiagnosisCode_Jo704,0.0
DiagnosisCode_NP980,0.0
DiagnosisCode_NP609,0.0
DiagnosisCode_NP258,0.0
DiagnosisCode_NO207,0.0
DiagnosisCode_NO096,0.0
DiagnosisCode_NN610,0.0
DiagnosisCode_NM968,0.0
DiagnosisCode_NM928,0.0
DiagnosisCode_NM801,0.0
DiagnosisCode_NL778,0.0
DiagnosisCode_NL559,0.0
DiagnosisCode_NK787,0.0
DiagnosisCode_NK467,0.0
DiagnosisCode_NJ991,0.0
DiagnosisCode_NJ355,0.0
DiagnosisCode_Lk947,0.0
DiagnosisCode_Mv959,0.0
DiagnosisCode_Mw290,0.0
DiagnosisCode_Mw410,0.0
DiagnosisCode_Mx553,0.0
DiagnosisCode_NA627,0.0
DiagnosisCode_NA892,0.0
DiagnosisCode_NB124,0.0
DiagnosisCode_NH649,0.0
DiagnosisCode_NB637,0.0
DiagnosisCode_ND247,0.0
DiagnosisCode_ND896,0.0
DiagnosisCode_NE252,0.0
DiagnosisCode_NE355,0.0
DiagnosisCode_NF057,0.0
DiagnosisCode_NG763,0.0
DiagnosisCode_NG890,0.0
DiagnosisCode_NB585,0.0
DiagnosisCode_OA923,0.0
DiagnosisCode_Nz421,0.0
DiagnosisCode_Nr591,0.0
DiagnosisCode_Nr530,0.0
DiagnosisCode_Nq851,0.0
DiagnosisCode_Nq668,0.0
DiagnosisCode_No734,0.0
DiagnosisCode_No556,0.0
DiagnosisCode_Nm439,0.0
DiagnosisCode_Nl555,0.0
DiagnosisCode_Nj889,0.0
DiagnosisCode_Ni847,0.0
DiagnosisCode_Nh772,0.0
DiagnosisCode_Nf769,0.0
DiagnosisCode_Ne084,0.0
DiagnosisCode_NQ299,0.0
DiagnosisCode_NS053,0.0
DiagnosisCode_NS505,0.0
DiagnosisCode_NS577,0.0
DiagnosisCode_NS811,0.0
DiagnosisCode_NS903,0.0
DiagnosisCode_NT918,0.0
DiagnosisCode_NU023,0.0
DiagnosisCode_Nd001,0.0
DiagnosisCode_NV231,0.0
DiagnosisCode_NW123,0.0
DiagnosisCode_NY947,0.0
DiagnosisCode_NZ653,0.0
DiagnosisCode_NZ657,0.0
DiagnosisCode_Na190,0.0
DiagnosisCode_Na555,0.0
DiagnosisCode_Nb693,0.0
DiagnosisCode_NU453,0.0
DiagnosisCode_MS486,0.0
DiagnosisCode_MR970,0.0
DiagnosisCode_MQ435,0.0
DiagnosisCode_MP636,0.0
DiagnosisCode_MP615,0.0
DiagnosisCode_MP332,0.0
DiagnosisCode_MN303,0.0
DiagnosisCode_MM659,0.0
DiagnosisCode_MK098,0.0
DiagnosisCode_MI950,0.0
DiagnosisCode_MH901,0.0
DiagnosisCode_MH216,0.0
DiagnosisCode_MH162,0.0
DiagnosisCode_MG706,0.0
DiagnosisCode_MF717,0.0
DiagnosisCode_Mv902,0.0
DiagnosisCode_Ln234,0.0
DiagnosisCode_Lo560,0.0
DiagnosisCode_Lp092,0.0
DiagnosisCode_Lr254,0.0
DiagnosisCode_Ls746,0.0
DiagnosisCode_Lt840,0.0
DiagnosisCode_Lv266,0.0
DiagnosisCode_MC457,0.0
DiagnosisCode_Lx960,0.0
DiagnosisCode_MA021,0.0
DiagnosisCode_MA362,0.0
DiagnosisCode_MA894,0.0
DiagnosisCode_MA906,0.0
DiagnosisCode_MB413,0.0
DiagnosisCode_MB537,0.0
DiagnosisCode_MC065,0.0
DiagnosisCode_Lw807,0.0
DiagnosisCode_Mk139,0.0
DiagnosisCode_Mm102,0.0
DiagnosisCode_Mm133,0.0
DiagnosisCode_Mo663,0.0
DiagnosisCode_Mo960,0.0
DiagnosisCode_Mp556,0.0
DiagnosisCode_Mq923,0.0
DiagnosisCode_MS994,0.0
DiagnosisCode_Mr231,0.0
DiagnosisCode_Mr525,0.0
DiagnosisCode_Ms228,0.0
DiagnosisCode_Ms664,0.0
DiagnosisCode_Ms967,0.0
DiagnosisCode_Mu250,0.0
DiagnosisCode_Mu654,0.0
DiagnosisCode_Mu842,0.0
DiagnosisCode_Mq951,0.0
DiagnosisCode_MT326,0.0
DiagnosisCode_MU447,0.0
DiagnosisCode_MU737,0.0
DiagnosisCode_MU818,0.0
DiagnosisCode_MV040,0.0
DiagnosisCode_MV763,0.0
DiagnosisCode_MX406,0.0
DiagnosisCode_Mj615,0.0
DiagnosisCode_Mb402,0.0
DiagnosisCode_Mc939,0.0
DiagnosisCode_Md204,0.0
DiagnosisCode_Mg587,0.0
DiagnosisCode_Mh321,0.0
DiagnosisCode_Mj230,0.0
DiagnosisCode_Mj255,0.0
DiagnosisCode_Mj494,0.0
DiagnosisCode_Ma983,0.0
DiagnosisCode_ZI446,0.0
DiagnosisCode_ZH167,0.0
DiagnosisCode_ZH164,0.0
DiagnosisCode_ZG521,0.0
DiagnosisCode_ZF656,0.0
DiagnosisCode_ZF291,0.0
DiagnosisCode_ZE958,0.0
DiagnosisCode_ZE933,0.0
DiagnosisCode_ZD048,0.0
DiagnosisCode_ZC252,0.0
DiagnosisCode_ZB267,0.0
DiagnosisCode_ZA872,0.0
DiagnosisCode_ZA309,0.0
DiagnosisCode_Yz703,0.0
DiagnosisCode_Yz561,0.0
DiagnosisCode_TB458,0.0
DiagnosisCode_Yi275,0.0
DiagnosisCode_Yi423,0.0
DiagnosisCode_Yi538,0.0
DiagnosisCode_Yj497,0.0
DiagnosisCode_Yl726,0.0
DiagnosisCode_Ym982,0.0
DiagnosisCode_Yn542,0.0
DiagnosisCode_Yy908,0.0
DiagnosisCode_Yo375,0.0
DiagnosisCode_Yo672,0.0
DiagnosisCode_Yp364,0.0
DiagnosisCode_Yr498,0.0
DiagnosisCode_Ys417,0.0
DiagnosisCode_Ys901,0.0
DiagnosisCode_Yx514,0.0
DiagnosisCode_Yx956,0.0
DiagnosisCode_Yn951,0.0
DiagnosisCode_Zm386,0.0
DiagnosisCode_Zm135,0.0
DiagnosisCode_Zl855,0.0
DiagnosisCode_Zl527,0.0
DiagnosisCode_Zl113,0.0
DiagnosisCode_Zk749,0.0
DiagnosisCode_Zk299,0.0
DiagnosisCode_Zj991,0.0
DiagnosisCode_Zi969,0.0
DiagnosisCode_Zi245,0.0
DiagnosisCode_Zh791,0.0
DiagnosisCode_Zh607,0.0
DiagnosisCode_Zh324,0.0
DiagnosisCode_Zg822,0.0
DiagnosisCode_Zb443,0.0
DiagnosisCode_ZJ130,0.0
DiagnosisCode_ZJ144,0.0
DiagnosisCode_ZJ516,0.0
DiagnosisCode_ZJ715,0.0
DiagnosisCode_ZJ961,0.0
DiagnosisCode_ZK711,0.0
DiagnosisCode_ZL737,0.0
DiagnosisCode_ZN627,0.0
DiagnosisCode_Za130,0.0
DiagnosisCode_ZP047,0.0
DiagnosisCode_ZQ868,0.0
DiagnosisCode_ZQ987,0.0
DiagnosisCode_ZT797,0.0
DiagnosisCode_ZU168,0.0
DiagnosisCode_ZU718,0.0
DiagnosisCode_ZV855,0.0
DiagnosisCode_ZW464,0.0
DiagnosisCode_ZN943,0.0
DiagnosisCode_YF405,0.0
DiagnosisCode_YE721,0.0
DiagnosisCode_YD746,0.0
DiagnosisCode_YB876,0.0
DiagnosisCode_YB145,0.0
DiagnosisCode_Xy363,0.0
DiagnosisCode_Xy003,0.0
DiagnosisCode_Xw412,0.0
DiagnosisCode_Xw128,0.0
DiagnosisCode_Xv618,0.0
DiagnosisCode_Xv307,0.0
DiagnosisCode_Xv257,0.0
DiagnosisCode_Xt589,0.0
DiagnosisCode_Xs588,0.0
DiagnosisCode_Xo935,0.0
DiagnosisCode_Yi121,0.0
DiagnosisCode_Xg284,0.0
DiagnosisCode_Xg826,0.0
DiagnosisCode_Xh635,0.0
DiagnosisCode_Xi704,0.0
DiagnosisCode_Xj052,0.0
DiagnosisCode_Xj122,0.0
DiagnosisCode_Xj673,0.0
DiagnosisCode_Xo017,0.0
DiagnosisCode_Xk050,0.0
DiagnosisCode_Xk203,0.0
DiagnosisCode_Xl764,0.0
DiagnosisCode_Xm015,0.0
DiagnosisCode_Xm206,0.0
DiagnosisCode_Xn008,0.0
DiagnosisCode_Xn167,0.0
DiagnosisCode_Xn388,0.0
DiagnosisCode_Xj871,0.0
DiagnosisCode_YX394,0.0
DiagnosisCode_YX981,0.0
DiagnosisCode_YY183,0.0
DiagnosisCode_YY387,0.0
DiagnosisCode_YY907,0.0
DiagnosisCode_YZ698,0.0
DiagnosisCode_Yb016,0.0
DiagnosisCode_YF730,0.0
DiagnosisCode_Yd781,0.0
DiagnosisCode_Ye040,0.0
DiagnosisCode_Ye069,0.0
DiagnosisCode_Ye678,0.0
DiagnosisCode_Yg285,0.0
DiagnosisCode_Yg387,0.0
DiagnosisCode_Yh760,0.0
DiagnosisCode_Yh847,0.0
DiagnosisCode_Yb835,0.0
DiagnosisCode_YH620,0.0
DiagnosisCode_YH640,0.0
DiagnosisCode_YH709,0.0
DiagnosisCode_YH736,0.0
DiagnosisCode_YI868,0.0
DiagnosisCode_YJ434,0.0
DiagnosisCode_YJ857,0.0
DiagnosisCode_YW992,0.0
DiagnosisCode_YK099,0.0
DiagnosisCode_YK258,0.0
DiagnosisCode_YK317,0.0
DiagnosisCode_YM449,0.0
DiagnosisCode_YO143,0.0
DiagnosisCode_YQ105,0.0
DiagnosisCode_YQ859,0.0
DiagnosisCode_YT021,0.0
DiagnosisCode_YJ998,0.0
DiagnosisCode_bO542,0.0
DiagnosisCode_bN349,0.0
DiagnosisCode_bN281,0.0
DiagnosisCode_bL037,0.0
DiagnosisCode_bJ749,0.0
DiagnosisCode_bI790,0.0
DiagnosisCode_bI633,0.0
DiagnosisCode_bG981,0.0
DiagnosisCode_bG808,0.0
DiagnosisCode_bG557,0.0
DiagnosisCode_bG509,0.0
DiagnosisCode_bF433,0.0
DiagnosisCode_bE097,0.0
DiagnosisCode_bD837,0.0
DiagnosisCode_bD080,0.0
DiagnosisCode_Zm495,0.0
DiagnosisCode_al723,0.0
DiagnosisCode_am076,0.0
DiagnosisCode_am692,0.0
DiagnosisCode_an755,0.0
DiagnosisCode_an832,0.0
DiagnosisCode_ao238,0.0
DiagnosisCode_ap432,0.0
DiagnosisCode_bC827,0.0
DiagnosisCode_aq186,0.0
DiagnosisCode_aq432,0.0
DiagnosisCode_as150,0.0
DiagnosisCode_au372,0.0
DiagnosisCode_au429,0.0
DiagnosisCode_ay010,0.0
DiagnosisCode_ay725,0.0
DiagnosisCode_bA075,0.0
DiagnosisCode_ap702,0.0
ClaimDate_year,0.0
DiagnosisCode_bp318,0.0
DiagnosisCode_bp045,0.0
DiagnosisCode_bo251,0.0
DiagnosisCode_bn718,0.0
DiagnosisCode_bm621,0.0
DiagnosisCode_bm031,0.0
DiagnosisCode_bk665,0.0
DiagnosisCode_bk012,0.0
DiagnosisCode_bj785,0.0
DiagnosisCode_bh665,0.0
DiagnosisCode_bh583,0.0
DiagnosisCode_bh412,0.0
DiagnosisCode_bg826,0.0
DiagnosisCode_bg178,0.0
DiagnosisCode_bP710,0.0
DiagnosisCode_bP877,0.0
DiagnosisCode_bP950,0.0
DiagnosisCode_bR506,0.0
DiagnosisCode_bS366,0.0
DiagnosisCode_bT373,0.0
DiagnosisCode_bU308,0.0
DiagnosisCode_bU336,0.0
DiagnosisCode_bf382,0.0
DiagnosisCode_bV230,0.0
DiagnosisCode_bW468,0.0
DiagnosisCode_bW497,0.0
DiagnosisCode_bX537,0.0
DiagnosisCode_bY580,0.0
DiagnosisCode_bY768,0.0
DiagnosisCode_bb363,0.0
DiagnosisCode_bc410,0.0
DiagnosisCode_bU854,0.0
DiagnosisCode_aQ925,0.0
DiagnosisCode_aO760,0.0
DiagnosisCode_aO577,0.0
DiagnosisCode_aO398,0.0
DiagnosisCode_aO343,0.0
DiagnosisCode_aN298,0.0
DiagnosisCode_aN149,0.0
DiagnosisCode_aM706,0.0
DiagnosisCode_aM115,0.0
DiagnosisCode_aL323,0.0
DiagnosisCode_aK598,0.0
DiagnosisCode_aH370,0.0
DiagnosisCode_aH224,0.0
DiagnosisCode_aG993,0.0
DiagnosisCode_aF687,0.0
DiagnosisCode_al532,0.0
DiagnosisCode_Zm570,0.0
DiagnosisCode_Zn793,0.0
DiagnosisCode_Zo210,0.0
DiagnosisCode_Zo220,0.0
DiagnosisCode_Zp204,0.0
DiagnosisCode_Zp591,0.0
DiagnosisCode_Zq187,0.0
DiagnosisCode_aF669,0.0
DiagnosisCode_Zv375,0.0
DiagnosisCode_Zv703,0.0
DiagnosisCode_Zy632,0.0
DiagnosisCode_Zy744,0.0
DiagnosisCode_aD559,0.0
DiagnosisCode_aD781,0.0
DiagnosisCode_aE034,0.0
DiagnosisCode_aF505,0.0
DiagnosisCode_Zt552,0.0
DiagnosisCode_aa141,0.0
DiagnosisCode_ac668,0.0
DiagnosisCode_ad251,0.0
DiagnosisCode_ad724,0.0
DiagnosisCode_ag314,0.0
DiagnosisCode_ag541,0.0
DiagnosisCode_ah790,0.0
DiagnosisCode_aR357,0.0
DiagnosisCode_ai124,0.0
DiagnosisCode_ai184,0.0
DiagnosisCode_ai412,0.0
DiagnosisCode_ai424,0.0
DiagnosisCode_ai605,0.0
DiagnosisCode_ai780,0.0
DiagnosisCode_al308,0.0
DiagnosisCode_al321,0.0
DiagnosisCode_ai064,0.0
DiagnosisCode_aS224,0.0
DiagnosisCode_aT145,0.0
DiagnosisCode_aT398,0.0
DiagnosisCode_aU882,0.0
DiagnosisCode_aV480,0.0
DiagnosisCode_aV678,0.0
DiagnosisCode_aW066,0.0
DiagnosisCode_aa140,0.0
DiagnosisCode_aW989,0.0
DiagnosisCode_aX543,0.0
DiagnosisCode_aX576,0.0
DiagnosisCode_aX717,0.0
DiagnosisCode_aY242,0.0
DiagnosisCode_aY334,0.0
DiagnosisCode_aY682,0.0
DiagnosisCode_aZ098,0.0
DiagnosisCode_aW584,0.0
DiagnosisCode_Uz092,0.0
DiagnosisCode_Uz006,0.0
DiagnosisCode_Uy919,0.0
DiagnosisCode_Uy649,0.0
DiagnosisCode_Ux688,0.0
DiagnosisCode_Uv579,0.0
DiagnosisCode_Uv085,0.0
DiagnosisCode_Uu897,0.0
DiagnosisCode_Uu242,0.0
DiagnosisCode_Ut673,0.0
DiagnosisCode_Ut567,0.0
DiagnosisCode_Ur918,0.0
DiagnosisCode_Uq290,0.0
DiagnosisCode_Uq016,0.0
DiagnosisCode_Un333,0.0
DiagnosisCode_Xg233,0.0
DiagnosisCode_UX638,0.0
DiagnosisCode_UY790,0.0
DiagnosisCode_Ua826,0.0
DiagnosisCode_Ub202,0.0
DiagnosisCode_Ub613,0.0
DiagnosisCode_Ub926,0.0
DiagnosisCode_Uc083,0.0
DiagnosisCode_Un210,0.0
DiagnosisCode_Ue742,0.0
DiagnosisCode_Uh919,0.0
DiagnosisCode_Ui239,0.0
DiagnosisCode_Uj072,0.0
DiagnosisCode_Uj435,0.0
DiagnosisCode_Uj656,0.0
DiagnosisCode_Uk055,0.0
DiagnosisCode_Um710,0.0
DiagnosisCode_Ud408,0.0
DiagnosisCode_VW883,0.0
DiagnosisCode_VW485,0.0
DiagnosisCode_VW425,0.0
DiagnosisCode_VW414,0.0
DiagnosisCode_VV660,0.0
DiagnosisCode_VV444,0.0
DiagnosisCode_VU841,0.0
DiagnosisCode_VU238,0.0
DiagnosisCode_VU135,0.0
DiagnosisCode_VT755,0.0
DiagnosisCode_VS370,0.0
DiagnosisCode_VR424,0.0
DiagnosisCode_VQ184,0.0
DiagnosisCode_VP817,0.0
DiagnosisCode_VP246,0.0
DiagnosisCode_Uz661,0.0
DiagnosisCode_VB380,0.0
DiagnosisCode_VD078,0.0
DiagnosisCode_VD099,0.0
DiagnosisCode_VD177,0.0
DiagnosisCode_VD885,0.0
DiagnosisCode_VF076,0.0
DiagnosisCode_VF139,0.0
DiagnosisCode_VP027,0.0
DiagnosisCode_VG997,0.0
DiagnosisCode_VH164,0.0
DiagnosisCode_VH330,0.0
DiagnosisCode_VI566,0.0
DiagnosisCode_VI673,0.0
DiagnosisCode_VK808,0.0
DiagnosisCode_VL593,0.0
DiagnosisCode_VM499,0.0
DiagnosisCode_VG643,0.0
DiagnosisCode_Tk262,0.0
DiagnosisCode_Tj359,0.0
DiagnosisCode_Tj344,0.0
DiagnosisCode_Th860,0.0
DiagnosisCode_Tg546,0.0
DiagnosisCode_Td865,0.0
DiagnosisCode_Td281,0.0
DiagnosisCode_Td176,0.0
DiagnosisCode_Tc913,0.0
DiagnosisCode_Tc845,0.0
DiagnosisCode_Ta834,0.0
DiagnosisCode_TY602,0.0
DiagnosisCode_TY069,0.0
DiagnosisCode_TW853,0.0
DiagnosisCode_TW472,0.0
DiagnosisCode_UW954,0.0
DiagnosisCode_TD650,0.0
DiagnosisCode_TG410,0.0
DiagnosisCode_TH329,0.0
DiagnosisCode_TH694,0.0
DiagnosisCode_TJ740,0.0
DiagnosisCode_TK486,0.0
DiagnosisCode_TL129,0.0
DiagnosisCode_TV369,0.0
DiagnosisCode_TM799,0.0
DiagnosisCode_TO894,0.0
DiagnosisCode_TO936,0.0
DiagnosisCode_TQ972,0.0
DiagnosisCode_TR055,0.0
DiagnosisCode_TR431,0.0
DiagnosisCode_TS330,0.0
DiagnosisCode_TV082,0.0
DiagnosisCode_TM614,0.0
DiagnosisCode_UF240,0.0
DiagnosisCode_UF456,0.0
DiagnosisCode_UG109,0.0
DiagnosisCode_UG358,0.0
DiagnosisCode_UH740,0.0
DiagnosisCode_UH966,0.0
DiagnosisCode_UI040,0.0
DiagnosisCode_Tk557,0.0
DiagnosisCode_UJ706,0.0
DiagnosisCode_UM814,0.0
DiagnosisCode_UN731,0.0
DiagnosisCode_UO943,0.0
DiagnosisCode_UR865,0.0
DiagnosisCode_UV794,0.0
DiagnosisCode_UW268,0.0
DiagnosisCode_UW851,0.0
DiagnosisCode_UJ309,0.0
DiagnosisCode_Tk835,0.0
DiagnosisCode_Tm895,0.0
DiagnosisCode_Tm914,0.0
DiagnosisCode_Tn926,0.0
DiagnosisCode_To943,0.0
DiagnosisCode_Tp564,0.0
DiagnosisCode_Tq373,0.0
DiagnosisCode_UC761,0.0
DiagnosisCode_Tq786,0.0
DiagnosisCode_Tr555,0.0
DiagnosisCode_Tt413,0.0
DiagnosisCode_Tv086,0.0
DiagnosisCode_Tw290,0.0
DiagnosisCode_Tz041,0.0
DiagnosisCode_UA049,0.0
DiagnosisCode_UB765,0.0
DiagnosisCode_Tq780,0.0
DiagnosisCode_XI374,0.0
DiagnosisCode_XB206,0.0
DiagnosisCode_XB003,0.0
DiagnosisCode_XA865,0.0
DiagnosisCode_XA407,0.0
DiagnosisCode_XA384,0.0
DiagnosisCode_XA002,0.0
DiagnosisCode_Wz646,0.0
DiagnosisCode_Wu493,0.0
DiagnosisCode_Wu168,0.0
DiagnosisCode_Ws787,0.0
DiagnosisCode_Ws727,0.0
DiagnosisCode_Ws399,0.0
DiagnosisCode_Ws291,0.0
DiagnosisCode_Wr795,0.0
DiagnosisCode_VY267,0.0
DiagnosisCode_Wf606,0.0
DiagnosisCode_Wf614,0.0
DiagnosisCode_Wg679,0.0
DiagnosisCode_Wi825,0.0
DiagnosisCode_Wj725,0.0
DiagnosisCode_Wk300,0.0
DiagnosisCode_Wl677,0.0
DiagnosisCode_Wr297,0.0
DiagnosisCode_Wn525,0.0
DiagnosisCode_Wn696,0.0
DiagnosisCode_Wp257,0.0
DiagnosisCode_Wp369,0.0
DiagnosisCode_Wp652,0.0
DiagnosisCode_Wq777,0.0
DiagnosisCode_Wq846,0.0
DiagnosisCode_Wr128,0.0
DiagnosisCode_Wm505,0.0
DiagnosisCode_XW035,0.0
DiagnosisCode_XW535,0.0
DiagnosisCode_XW539,0.0
DiagnosisCode_XW806,0.0
DiagnosisCode_XW966,0.0
DiagnosisCode_XX586,0.0
DiagnosisCode_XX651,0.0
DiagnosisCode_XI435,0.0
DiagnosisCode_XY763,0.0
DiagnosisCode_Xa248,0.0
DiagnosisCode_Xa559,0.0
DiagnosisCode_Xc083,0.0
DiagnosisCode_Xd761,0.0
DiagnosisCode_Xe288,0.0
DiagnosisCode_Xf078,0.0
DiagnosisCode_Xf476,0.0
DiagnosisCode_XX993,0.0
DiagnosisCode_XI951,0.0
DiagnosisCode_XJ557,0.0
DiagnosisCode_XJ646,0.0
DiagnosisCode_XJ831,0.0
DiagnosisCode_XK255,0.0
DiagnosisCode_XK591,0.0
DiagnosisCode_XM328,0.0
DiagnosisCode_XT318,0.0
DiagnosisCode_XN020,0.0
DiagnosisCode_XN197,0.0
DiagnosisCode_XN199,0.0
DiagnosisCode_XP927,0.0
DiagnosisCode_XQ122,0.0
DiagnosisCode_XR793,0.0
DiagnosisCode_XR935,0.0
DiagnosisCode_XT222,0.0
DiagnosisCode_XM607,0.0
DiagnosisCode_Vx829,0.0
DiagnosisCode_Vx363,0.0
DiagnosisCode_Vx099,0.0
DiagnosisCode_Vw583,0.0
DiagnosisCode_Vw172,0.0
DiagnosisCode_Vv548,0.0
DiagnosisCode_Vu569,0.0
DiagnosisCode_Vu372,0.0
DiagnosisCode_Vt299,0.0
DiagnosisCode_Vt253,0.0
DiagnosisCode_Vr942,0.0
DiagnosisCode_Vr746,0.0
DiagnosisCode_Vr282,0.0
DiagnosisCode_Vp206,0.0
DiagnosisCode_Vp020,0.0
DiagnosisCode_Wf488,0.0
DiagnosisCode_VY478,0.0
DiagnosisCode_VY750,0.0
DiagnosisCode_VY947,0.0
DiagnosisCode_Vb510,0.0
DiagnosisCode_Vd802,0.0
DiagnosisCode_Ve468,0.0
DiagnosisCode_Vf641,0.0
DiagnosisCode_Vo407,0.0
DiagnosisCode_Vh609,0.0
DiagnosisCode_Vh996,0.0
DiagnosisCode_Vi645,0.0
DiagnosisCode_Vk437,0.0
DiagnosisCode_Vl161,0.0
DiagnosisCode_Vl674,0.0
DiagnosisCode_Vn126,0.0
DiagnosisCode_Vn356,0.0
DiagnosisCode_Vh469,0.0
DiagnosisCode_WN412,0.0
DiagnosisCode_WO268,0.0
DiagnosisCode_WO899,0.0
DiagnosisCode_WQ147,0.0
DiagnosisCode_WQ992,0.0
DiagnosisCode_WS936,0.0
DiagnosisCode_WT671,0.0
DiagnosisCode_Vx997,0.0
DiagnosisCode_WU213,0.0
DiagnosisCode_WV781,0.0
DiagnosisCode_WW094,0.0
DiagnosisCode_WW213,0.0
DiagnosisCode_WY197,0.0
DiagnosisCode_WZ577,0.0
DiagnosisCode_Wa731,0.0
DiagnosisCode_Wa767,0.0
DiagnosisCode_WT796,0.0
DiagnosisCode_Vy109,0.0
DiagnosisCode_Vy367,0.0
DiagnosisCode_Vy506,0.0
DiagnosisCode_Vz219,0.0
DiagnosisCode_Vz652,0.0
DiagnosisCode_WC450,0.0
DiagnosisCode_WC534,0.0
DiagnosisCode_WM999,0.0
DiagnosisCode_WF381,0.0
DiagnosisCode_WG934,0.0
DiagnosisCode_WH597,0.0
DiagnosisCode_WI188,0.0
DiagnosisCode_WL621,0.0
DiagnosisCode_WL702,0.0
DiagnosisCode_WM139,0.0
DiagnosisCode_WM353,0.0
DiagnosisCode_WD853,0.0
ProviderLocation_West Fredfurt,0.0
ProviderLocation_West Frank,0.0
ProviderLocation_West Erin,0.0
ProviderLocation_West Erica,0.0
ProviderLocation_West Eric,0.0
ProviderLocation_West Emily,0.0
ProviderLocation_West Elizabethshire,0.0
ProviderLocation_West Elizabethfurt,0.0
ProviderLocation_West Elizabethborough,0.0
ProviderLocation_West Elizabethberg,0.0
ProviderLocation_West Elizabeth,0.0
ProviderLocation_West Edward,0.0
ProviderLocation_West Douglastown,0.0
ProviderLocation_West Douglas,0.0
ProviderLocation_West Donna,0.0
DiagnosisCode_JH180,0.0
ProviderLocation_West Christinaland,0.0
ProviderLocation_West Christopher,0.0
ProviderLocation_West Christophermouth,0.0
ProviderLocation_West Christopherville,0.0
ProviderLocation_West Claytonchester,0.0
ProviderLocation_West Colleenbury,0.0
ProviderLocation_West Corey,0.0
ProviderLocation_West Donaldstad,0.0
ProviderLocation_West Coryhaven,0.0
ProviderLocation_West Danielburgh,0.0
ProviderLocation_West Danielshire,0.0
ProviderLocation_West David,0.0
ProviderLocation_West Davidton,0.0
ProviderLocation_West Destinybury,0.0
ProviderLocation_West Dianefurt,0.0
ProviderLocation_West Don,0.0
ProviderLocation_West Coryberg,0.0
ProviderLocation_West Judith,0.0
ProviderLocation_West Joycefort,0.0
ProviderLocation_West Joshuaville,0.0
ProviderLocation_West Joshuaport,0.0
ProviderLocation_West Joshuaburgh,0.0
ProviderLocation_West Joshua,0.0
ProviderLocation_West Joseph,0.0
ProviderLocation_West Josechester,0.0
ProviderLocation_West Jonathanport,0.0
